keyword,batch,is_anchor,date,timestamp,raw_index,anchor_scaled
solid wood dining table,0,False,"Aug 21 – 27, 2022",1661040000,0,0.0
walnut dining table,0,False,"Aug 21 – 27, 2022",1661040000,0,0.0
live edge dining table,0,False,"Aug 21 – 27, 2022",1661040000,0,0.0
dining table,0,True,"Aug 28 – Sep 3, 2022",1661644800,28,0.9678
custom dining table,0,False,"Aug 28 – Sep 3, 2022",1661644800,0,0.0
solid wood dining table,0,False,"Aug 28 – Sep 3, 2022",1661644800,0,0.0
walnut dining table,0,False,"Aug 28 – Sep 3, 2022",1661644800,0,0.0
live edge dining table,0,False,"Aug 28 – Sep 3, 2022",1661644800,0,0.0
dining table,0,True,"Sep 4 – 10, 2022",1662249600,29,1.0024
custom dining table,0,False,"Sep 4 – 10, 2022",1662249600,0,0.0
solid wood dining table,0,False,"Sep 4 – 10, 2022",1662249600,0,0.0
walnut dining table,0,False,"Sep 4 – 10, 2022",1662249600,0,0.0
live edge dining table,0,False,"Sep 4 – 10, 2022",1662249600,0,0.0
dining table,0,True,"Sep 11 – 17, 2022",1662854400,26,0.8987
custom dining table,0,False,"Sep 11 – 17, 2022",1662854400,0,0.0
solid wood dining table,0,False,"Sep 11 – 17, 2022",1662854400,0,0.0
walnut dining table,0,False,"Sep 11 – 17, 2022",1662854400,0,0.0
live edge dining table,0,False,"Sep 11 – 17, 2022",1662854400,0,0.0
dining table,0,True,"Sep 18 – 24, 2022",1663459200,25,0.8641
custom dining table,0,False,"Sep 18 – 24, 2022",1663459200,0,0.0
solid wood dining table,0,False,"Sep 18 – 24, 2022",1663459200,0,0.0
walnut dining table,0,False,"Sep 18 – 24, 2022",1663459200,0,0.0
live edge dining table,0,False,"Sep 18 – 24, 2022",1663459200,0,0.0
dining table,0,True,"Sep 25 – Oct 1, 2022",1664064000,26,0.8987
custom dining table,0,False,"Sep 25 – Oct 1, 2022",1664064000,0,0.0
solid wood dining table,0,False,"Sep 25 – Oct 1, 2022",1664064000,0,0.0
walnut dining table,0,False,"Sep 25 – Oct 1, 2022",1664064000,0,0.0
live edge dining table,0,False,"Sep 25 – Oct 1, 2022",1664064000,1,0.0346
dining table,0,True,"Oct 2 – 8, 2022",1664668800,25,0.8641
custom dining table,0,False,"Oct 2 – 8, 2022",1664668800,0,0.0
solid wood dining table,0,False,"Oct 2 – 8, 2022",1664668800,0,0.0
walnut dining table,0,False,"Oct 2 – 8, 2022",1664668800,0,0.0
live edge dining table,0,False,"Oct 2 – 8, 2022",1664668800,0,0.0
dining table,0,True,"Oct 9 – 15, 2022",1665273600,26,0.8987
custom dining table,0,False,"Oct 9 – 15, 2022",1665273600,0,0.0
solid wood dining table,0,False,"Oct 9 – 15, 2022",1665273600,0,0.0
walnut dining table,0,False,"Oct 9 – 15, 2022",1665273600,0,0.0
live edge dining table,0,False,"Oct 9 – 15, 2022",1665273600,0,0.0
dining table,0,True,"Oct 16 – 22, 2022",1665878400,26,0.8987
custom dining table,0,False,"Oct 16 – 22, 2022",1665878400,0,0.0
solid wood dining table,0,False,"Oct 16 – 22, 2022",1665878400,0,0.0
walnut dining table,0,False,"Oct 16 – 22, 2022",1665878400,0,0.0
live edge dining table,0,False,"Oct 16 – 22, 2022",1665878400,0,0.0
dining table,0,True,"Oct 23 – 29, 2022",1666483200,26,0.8987
custom dining table,0,False,"Oct 23 – 29, 2022",1666483200,0,0.0
solid wood dining table,0,False,"Oct 23 – 29, 2022",1666483200,0,0.0
walnut dining table,0,False,"Oct 23 – 29, 2022",1666483200,0,0.0
live edge dining table,0,False,"Oct 23 – 29, 2022",1666483200,0,0.0
dining table,0,True,"Oct 30 – Nov 5, 2022",1667088000,24,0.8296
custom dining table,0,False,"Oct 30 – Nov 5, 2022",1667088000,0,0.0
solid wood dining table,0,False,"Oct 30 – Nov 5, 2022",1667088000,0,0.0
walnut dining table,0,False,"Oct 30 – Nov 5, 2022",1667088000,0,0.0
live edge dining table,0,False,"Oct 30 – Nov 5, 2022",1667088000,0,0.0
dining table,0,True,"Nov 6 – 12, 2022",1667692800,29,1.0024
custom dining table,0,False,"Nov 6 – 12, 2022",1667692800,0,0.0
solid wood dining table,0,False,"Nov 6 – 12, 2022",1667692800,0,0.0
walnut dining table,0,False,"Nov 6 – 12, 2022",1667692800,0,0.0
live edge dining table,0,False,"Nov 6 – 12, 2022",1667692800,0,0.0
dining table,0,True,"Nov 13 – 19, 2022",1668297600,28,0.9678
custom dining table,0,False,"Nov 13 – 19, 2022",1668297600,0,0.0
solid wood dining table,0,False,"Nov 13 – 19, 2022",1668297600,0,0.0
walnut dining table,0,False,"Nov 13 – 19, 2022",1668297600,0,0.0
live edge dining table,0,False,"Nov 13 – 19, 2022",1668297600,0,0.0
